,ft,bt,km,transmission,ownerNo,model,modelYear,price,Mileage,Engine,Seats,city
4571,Petrol,Hatchback,73665.0,Manual,1,Hyundai i10,2012.0,295000.0,20.36,1197.0,5.0,Hyderabad
4572,Petrol,SUV,31614.0,Automatic,1,Land Rover Range Rover,2020.0,600000.0,13.33,1949.5,5.0,Hyderabad
4573,Petrol,Sedan,70380.0,Manual,1,Tata Tigor,2021.0,707000.0,19.28,1199.0,5.0,Hyderabad
4574,Petrol,Hatchback,73202.0,Manual,1,Hyundai i20,2016.0,605000.0,18.6,1197.0,5.0,Hyderabad
4575,Petrol,Sedan,80000.0,Automatic,1,Honda Amaze,2016.0,565000.0,18.3,1199.0,5.0,Hyderabad
4576,Diesel,Hatchback,58006.0,Manual,1,Maruti Swift,2017.0,608000.0,25.2,1248.0,5.0,Hyderabad
4577,Petrol,Hatchback,64000.0,Automatic,1,Maruti Swift,2019.0,725000.0,21.21,1197.0,5.0,Hyderabad
4578,Petrol,Hatchback,50670.0,Manual,2,Honda Brio,2014.0,369000.0,19.4,1198.0,5.0,Hyderabad
4579,Petrol,Hatchback,41058.0,Automatic,2,Hyundai Santro,2020.0,508000.0,20.3,1086.0,5.0,Hyderabad
4580,Diesel,SUV,120000.0,Manual,1,Renault Duster,2013.0,360000.0,20.45,1461.0,5.0,Hyderabad
4581,Petrol,Hatchback,56367.0,Manual,2,Maruti Wagon R Stingray,2014.0,399000.0,20.51,998.0,5.0,Hyderabad
4582,Petrol,SUV,41000.0,Manual,1,Hyundai Venue,2019.0,919999.9999999999,18.27,998.0,5.0,Hyderabad
4583,Petrol,Hatchback,40000.0,Manual,1,Hyundai i20,2019.0,740000.0,18.6,1197.0,5.0,Hyderabad
4584,Petrol,Hatchback,16000.0,Automatic,1,Hyundai Grand i10,2016.0,625000.0,18.9,1197.0,5.0,Hyderabad
4585,Petrol,Hatchback,69900.0,Automatic,1,Maruti Celerio,2016.0,450000.0,23.1,998.0,5.0,Hyderabad
4586,Petrol,Sedan,120000.0,Manual,1,Honda City,2016.0,650000.0,17.8,1497.0,5.0,Hyderabad
4587,Petrol,Hatchback,95000.0,Manual,1,Tata Tiago,2016.0,450000.0,23.84,1199.0,5.0,Hyderabad
4588,Diesel,Sedan,35000.0,Automatic,1,Audi A3,2018.0,1776500.0,20.38,1949.5,5.0,Hyderabad
4589,Petrol,Sedan,66000.0,Automatic,1,Honda City,2014.0,675000.0,18.0,1497.0,5.0,Hyderabad
4590,Diesel,Sedan,67905.0,Manual,1,Maruti Ciaz,2016.0,652000.0,27.984999999999992,1248.0,5.0,Hyderabad
4591,Petrol,Hatchback,19348.0,Manual,1,Hyundai Santro,2019.0,496000.0,20.3,1086.0,5.0,Hyderabad
4592,Petrol,Sedan,35000.0,Manual,1,Honda Amaze,2017.0,650000.0,17.8,1198.0,5.0,Hyderabad
4593,Petrol,Sedan,30811.0,Manual,1,Hyundai Verna,2017.0,789000.0,17.01,1591.0,5.0,Hyderabad
4594,Petrol,Hatchback,73227.0,Manual,2,Maruti Celerio X,2019.0,458000.0,21.63,998.0,5.0,Hyderabad
4595,Diesel,Sedan,80000.0,Manual,2,Tata Manza,2010.0,200000.0,19.0,1248.0,5.0,Hyderabad
4596,Petrol,Hatchback,90184.0,Manual,1,Honda Brio,2012.0,311000.0,19.4,1198.0,5.0,Hyderabad
4597,Petrol,SUV,30000.0,Manual,1,Maruti SX4 S Cross,2021.0,1000000.0,18.55,1462.0,5.0,Hyderabad
4598,Petrol,Sedan,66039.0,Manual,1,Hyundai Verna,2016.0,613000.0,17.01,1591.0,5.0,Hyderabad
4599,Diesel,Sedan,120000.0,Manual,2,Hyundai Xcent,2017.0,390000.0,25.4,1186.0,5.0,Hyderabad
4600,Petrol,Sedan,89205.0,Manual,2,Honda City,2013.0,517000.0,16.8,1497.0,5.0,Hyderabad
4601,Petrol,SUV,50000.0,Manual,1,Hyundai Venue,2020.0,999000.0,18.0,998.0,5.0,Hyderabad
4602,Petrol,Hatchback,80000.0,Automatic,1,Maruti Baleno,2018.0,740000.0,21.4,1197.0,5.0,Hyderabad
4603,Diesel,SUV,29000.0,Manual,1,MG Hector,2020.0,1650000.0,17.41,1949.5,5.0,Hyderabad
4604,Diesel,SUV,90000.0,Automatic,1,BMW X1,2012.0,1320000.0,17.05,1949.5,5.0,Hyderabad
4605,Diesel,Sedan,120000.0,Manual,1,Tata Manza,2011.0,220000.00000000003,21.12,1248.0,5.0,Hyderabad
4606,Diesel,Hatchback,100000.0,Manual,2,Fiat Avventura,2015.0,420000.0,20.5,1248.0,5.0,Hyderabad
4607,Petrol,Hatchback,56962.0,Automatic,1,Maruti Baleno,2017.0,550000.0,21.4,1197.0,5.0,Hyderabad
4608,Diesel,Sedan,90000.0,Automatic,1,Skoda Rapid,2015.0,550000.0,21.66,1498.0,5.0,Hyderabad
4609,Petrol,Hatchback,101739.0,Manual,1,Volkswagen Polo,2018.0,501999.99999999994,17.74,999.0,5.0,Hyderabad
4610,Petrol,Hatchback,69049.0,Manual,1,Tata Tiago,2019.0,552000.0,23.84,1199.0,5.0,Hyderabad
4611,Diesel,SUV,110000.0,Manual,1,Maruti Vitara Brezza,2018.0,830000.0000000001,24.3,1248.0,5.0,Hyderabad
4612,Petrol,Sedan,56242.0,Manual,1,Honda Amaze,2017.0,579000.0,19.5,1199.0,5.0,Hyderabad
4613,Diesel,SUV,124281.0,Manual,1,Mahindra XUV500,2018.0,1215000.0,16.0,1949.5,7.0,Hyderabad
4614,Petrol,SUV,38000.0,Manual,1,Hyundai Venue,2019.0,950000.0,18.27,998.0,5.0,Hyderabad
4615,Diesel,SUV,84249.0,Manual,1,Mahindra Scorpio,2018.0,1021000.0000000001,18.9,1949.5,7.0,Hyderabad
4616,Diesel,Sedan,45000.0,Automatic,1,BMW 3 Series,2018.0,1776500.0,22.69,1949.5,5.0,Hyderabad
4617,Petrol,Sedan,122117.0,Manual,2,Maruti Swift Dzire,2013.0,421000.0,22.41,1197.0,5.0,Hyderabad
4618,Diesel,SUV,108632.0,Manual,1,Ford Ecosport,2019.0,869999.9999999999,23.0,1498.0,5.0,Hyderabad
4619,Diesel,Sedan,10700.0,Automatic,1,BMW 5 Series,2017.0,1776500.0,18.12,1949.5,5.0,Hyderabad
4620,Diesel,SUV,116988.0,Manual,1,Ford Ecosport,2017.0,677000.0,22.77,1498.0,5.0,Hyderabad
4621,Petrol,Sedan,60000.0,Automatic,1,Honda City,2014.0,725000.0,18.0,1497.0,5.0,Hyderabad
4622,Diesel,Sedan,120000.0,Manual,1,Honda Amaze,2018.0,650000.0,25.8,1498.0,5.0,Hyderabad
4623,Diesel,SUV,92000.0,Manual,1,Hyundai Creta,2016.0,980000.0000000001,19.67,1582.0,5.0,Hyderabad
4624,Diesel,MUV,80000.0,Manual,1,Mahindra Marazzo,2019.0,1100000.0,17.3,1497.0,7.0,Hyderabad
4625,Cng,Sedan,90000.0,Manual,2,Toyota Corolla Altis,2009.0,290000.0,14.53,1798.0,5.0,Hyderabad
4626,Diesel,Hatchback,110000.0,Manual,2,Skoda Fabia,2014.0,350000.0,20.86,1199.0,5.0,Hyderabad
4627,Petrol,Hatchback,70000.0,Manual,1,Nissan Micra,2011.0,290000.0,18.06,1198.0,5.0,Hyderabad
4628,Diesel,Hatchback,72761.0,Manual,1,Tata Tiago,2018.0,590000.0,27.28,1047.0,5.0,Hyderabad
4629,Petrol,Hatchback,72473.0,Manual,1,Hyundai i10,2013.0,299000.0,20.36,1197.0,5.0,Hyderabad
4630,Petrol,SUV,18030.0,Manual,1,Maruti Brezza,2022.0,1252000.0,19.89,1462.0,5.0,Hyderabad
4631,Diesel,Sedan,63000.0,Manual,1,Honda Amaze,2018.0,875000.0,27.4,1498.0,5.0,Hyderabad
4632,Petrol,Hatchback,40404.0,Automatic,1,Honda Jazz,2016.0,550000.0,19.0,1199.0,5.0,Hyderabad
4633,Petrol,Sedan,96407.0,Automatic,1,Honda City,2018.0,969999.9999999999,18.0,1497.0,5.0,Hyderabad
4634,Petrol,Hatchback,20000.0,Manual,1,Hyundai Grand i10,2017.0,590000.0,18.9,1197.0,5.0,Hyderabad
4635,Petrol,Sedan,53456.0,Manual,1,Honda City,2017.0,771000.0,17.8,1497.0,5.0,Hyderabad
4636,Petrol,Hatchback,91603.0,Manual,2,Maruti Alto 800,2016.0,256999.99999999997,22.05,796.0,5.0,Hyderabad
4637,Petrol,Hatchback,28246.0,Manual,1,Toyota Glanza,2021.0,767000.0,22.35,1197.0,5.0,Hyderabad
4638,Diesel,Sedan,155000.0,Manual,3,Renault Scala,2013.0,260000.0,21.64,1461.0,5.0,Hyderabad
4639,Petrol,Hatchback,30224.0,Manual,1,Tata Tiago,2021.0,581000.0,19.01,1199.0,5.0,Hyderabad
4640,Diesel,Sedan,70000.0,Manual,1,Honda City,2017.0,1025000.0,25.6,1498.0,5.0,Hyderabad
4641,Diesel,Hatchback,120000.0,Manual,3,Hyundai i20,2013.0,400000.0,21.27,1396.0,5.0,Hyderabad
4642,Diesel,SUV,120000.0,Manual,2,Maruti Vitara Brezza,2017.0,750000.0,24.3,1248.0,5.0,Hyderabad
4643,Diesel,Sedan,80000.0,Manual,2,Skoda Rapid,2020.0,1000000.0,21.13,1498.0,5.0,Hyderabad
4644,Petrol,Sedan,49000.0,Automatic,1,Skoda Octavia,2019.0,1776500.0,15.1,1798.0,5.0,Hyderabad
4645,Petrol,Hatchback,70000.0,Manual,1,Hyundai i20,2019.0,660000.0,18.6,1197.0,5.0,Hyderabad
4646,Diesel,SUV,85838.0,Manual,1,Ford Ecosport,2014.0,662000.0,22.7,1498.0,5.0,Hyderabad
4647,Petrol,Hatchback,68000.0,Manual,1,Nissan Micra Active,2016.0,395000.0,19.69,1198.0,5.0,Hyderabad
4648,Petrol,Hatchback,38607.0,Automatic,2,Maruti Celerio,2018.0,513999.99999999994,23.1,998.0,5.0,Hyderabad
4649,Petrol,Hatchback,48934.0,Automatic,2,Hyundai i20,2019.0,772000.0,17.4,1197.0,5.0,Hyderabad
4650,Petrol,Hatchback,73000.0,Manual,1,Hyundai i20,2018.0,680000.0,18.6,1197.0,5.0,Hyderabad
4651,Petrol,Hatchback,31933.0,Manual,2,Maruti Alto 800,2014.0,254000.0,22.05,796.0,5.0,Hyderabad
4652,Petrol,Hatchback,54959.0,Manual,1,Maruti Wagon R,2013.0,311000.0,18.9,998.0,5.0,Hyderabad
4653,Diesel,Sedan,49000.0,Automatic,1,Jaguar XF,2014.0,1776500.0,14.74,1949.5,5.0,Hyderabad
4654,Petrol,Sedan,59261.0,Automatic,1,Honda City,2017.0,1015000.0,18.0,1497.0,5.0,Hyderabad
4655,Diesel,Sedan,42000.0,Automatic,1,Audi A3,2019.0,1776500.0,20.38,1949.5,5.0,Hyderabad
4656,Petrol,Hatchback,73889.0,Manual,1,Maruti Swift,2014.0,461000.00000000006,22.38,1197.0,5.0,Hyderabad
4657,Petrol,Hatchback,44363.0,Manual,2,Renault KWID,2019.0,372000.0,22.3,799.0,5.0,Hyderabad
4658,Diesel,Sedan,54000.0,Automatic,1,Mercedes-Benz E-Class,2011.0,1450000.0,14.21,1949.5,5.0,Hyderabad
4659,Petrol,Sedan,50151.0,Manual,1,Hyundai Verna,2017.0,802999.9999999999,17.01,1591.0,5.0,Hyderabad
4660,Lpg,Hatchback,120000.0,Manual,1,Hyundai Santro Xing,2010.0,220000.00000000003,13.45,1086.0,5.0,Hyderabad
4661,Diesel,Sedan,92000.0,Automatic,1,Volvo S60,2012.0,1150000.0,13.2,1949.5,5.0,Hyderabad
4662,Diesel,Sedan,51000.0,Automatic,1,Jaguar XF,2017.0,1776500.0,19.33,1949.5,5.0,Hyderabad
4663,Petrol,SUV,70000.0,Automatic,1,Mercedes-Benz GLE,2018.0,1776500.0,10.425000000000006,1949.5,5.0,Hyderabad
4664,Petrol,SUV,72253.0,Manual,1,Hyundai Venue,2019.0,900000.0,18.27,998.0,5.0,Hyderabad
4665,Diesel,SUV,51757.0,Manual,1,Mahindra XUV500,2015.0,1400000.0,16.0,1949.5,7.0,Hyderabad
4666,Petrol,Hatchback,46000.0,Manual,1,Chevrolet Beat,2012.0,295000.0,18.6,1199.0,5.0,Hyderabad
4667,Diesel,SUV,24648.0,Manual,1,Tata Harrier,2022.0,1776500.0,16.35,1949.5,5.0,Hyderabad
4668,Petrol,Hatchback,61201.0,Manual,1,Maruti Wagon R,2013.0,306000.0,20.51,998.0,5.0,Hyderabad
4669,Diesel,SUV,23000.0,Manual,1,Tata Harrier,2021.0,1776500.0,16.35,1949.5,5.0,Hyderabad
4670,Petrol,Hatchback,46563.0,Manual,2,Maruti Wagon R,2016.0,366000.0,20.51,998.0,5.0,Hyderabad
4671,Petrol,Hatchback,41085.0,Manual,1,Hyundai i20,2016.0,645000.0,18.6,1197.0,5.0,Hyderabad
4672,Diesel,Hatchback,90000.0,Manual,1,Ford Figo,2010.0,299000.0,20.0,1399.0,5.0,Hyderabad
4673,Petrol,Hatchback,50260.0,Manual,1,Hyundai i20,2013.0,423000.00000000006,18.5,1197.0,5.0,Hyderabad
4674,Petrol,Hatchback,55000.0,Manual,1,Ford Figo,2010.0,295000.0,15.6,1196.0,5.0,Hyderabad
4675,Petrol,Hatchback,107913.0,Manual,2,Maruti Celerio,2014.0,328000.0,25.24,998.0,5.0,Hyderabad
4676,Petrol,Hatchback,52858.0,Manual,1,Maruti Swift,2017.0,565000.0,22.38,1197.0,5.0,Hyderabad
4677,Diesel,Sedan,50000.0,Automatic,1,BMW 3 Series,2014.0,1776500.0,19.59,1949.5,5.0,Hyderabad
4678,Petrol,Hatchback,41832.0,Manual,2,Renault KWID,2016.0,299000.0,23.01,999.0,5.0,Hyderabad
4679,Petrol,Hatchback,61000.0,Manual,1,Datsun GO,2014.0,299000.0,20.63,1198.0,5.0,Hyderabad
4680,Diesel,Sedan,136700.0,Automatic,1,Skoda Laura,2012.0,490000.00000000006,17.0,1949.5,5.0,Hyderabad
4681,Petrol,Hatchback,44000.0,Manual,1,Maruti Ritz,2011.0,340000.0,18.5,1197.0,5.0,Hyderabad
4682,Petrol,Sedan,40000.0,Automatic,3,Hyundai Sonata,2006.5,150000.0,11.0,1949.5,5.0,Hyderabad
4683,Petrol,MUV,45430.0,Automatic,1,Renault Triber,2021.0,650000.0,18.2,999.0,7.0,Hyderabad
4684,Petrol,SUV,10000.0,Automatic,1,Volkswagen Taigun,2022.0,1650000.0,18.41,999.0,5.0,Hyderabad
4685,Petrol,SUV,50000.0,Manual,1,Nissan Magnite,2021.0,750000.0,18.75,999.0,5.0,Hyderabad
4686,Diesel,SUV,89178.0,Manual,1,Mahindra XUV500,2015.0,700000.0,16.0,1949.5,7.0,Hyderabad
4687,Petrol,Hatchback,52507.0,Manual,1,Maruti Swift,2014.0,466000.0,22.38,1197.0,5.0,Hyderabad
4688,Petrol,Sedan,47495.0,Manual,1,Volkswagen Ameo,2019.0,587000.0,19.44,999.0,5.0,Hyderabad
4689,Petrol,Hatchback,50000.0,Manual,2,Datsun RediGO,2017.0,220000.00000000003,22.7,799.0,5.0,Hyderabad
4690,Petrol,Hatchback,89899.0,Automatic,1,Maruti Swift,2019.0,677000.0,22.56,1197.0,5.0,Hyderabad
4691,Petrol,Hatchback,39992.0,Manual,2,Renault KWID,2017.0,334000.0,23.01,999.0,5.0,Hyderabad
4692,Lpg,Hatchback,80000.0,Manual,2,Maruti Wagon R,2009.0,150000.0,17.3,1061.0,5.0,Hyderabad
4693,Petrol,Hatchback,89791.0,Manual,1,Maruti Wagon R,2013.0,315000.0,18.9,998.0,5.0,Hyderabad
4694,Petrol,Hatchback,83000.0,Manual,1,Maruti Wagon R,2006.5,114999.99999999999,18.9,998.0,5.0,Hyderabad
4695,Petrol,Hatchback,114071.0,Manual,2,Hyundai Grand i10,2015.0,389000.0,18.9,1197.0,5.0,Hyderabad
4696,Petrol,Hatchback,66445.0,Manual,2,Maruti Wagon R,2015.0,347000.0,20.51,998.0,5.0,Hyderabad
4697,Petrol,SUV,30000.0,Automatic,1,Volkswagen Taigun,2021.0,1450000.0,18.41,999.0,5.0,Hyderabad
4698,Diesel,SUV,96615.0,Manual,1,Honda WR-V,2018.0,800000.0,25.5,1498.0,5.0,Hyderabad
4699,Diesel,SUV,60000.0,Manual,1,Kia Seltos,2020.0,1550000.0,20.8,1493.0,5.0,Hyderabad
4700,Diesel,Sedan,120000.0,Manual,2,Maruti Swift Dzire,2016.0,350000.0,23.4,1248.0,5.0,Hyderabad
4701,Diesel,Sedan,90000.0,Manual,2,Hyundai Xcent,2016.0,320000.0,24.4,1120.0,5.0,Hyderabad
4702,Diesel,SUV,24001.0,Manual,1,Jeep Compass,2021.0,1776500.0,16.3,1949.5,5.0,Hyderabad
4703,Petrol,Hatchback,76000.0,Manual,1,Maruti Swift,2011.0,345000.0,18.6,1197.0,5.0,Hyderabad
4704,Petrol,Hatchback,30000.0,Manual,1,Hyundai Grand i10 Nios,2022.0,750000.0,20.7,1197.0,5.0,Hyderabad
4705,Diesel,SUV,37821.0,Manual,1,Jeep Compass,2021.0,1776500.0,16.3,1949.5,5.0,Hyderabad
4706,Petrol,SUV,42000.0,Automatic,1,MG Hector,2019.0,1698999.9999999998,13.96,1451.0,5.0,Hyderabad
4707,Petrol,Hatchback,64685.0,Manual,2,Maruti Swift,2016.0,488999.99999999994,22.38,1197.0,5.0,Hyderabad
4708,Petrol,Hatchback,71003.0,Manual,2,Maruti Wagon R,2015.0,331000.0,20.51,998.0,5.0,Hyderabad
4709,Petrol,MUV,10000.0,Manual,1,Maruti XL6,2021.0,1200000.0,19.01,1462.0,6.0,Hyderabad
4710,Diesel,Hatchback,122617.0,Manual,1,Hyundai i20,2013.0,401000.0,21.9,1396.0,5.0,Hyderabad
4711,Petrol,Hatchback,93593.0,Manual,1,Hyundai i10,2015.0,347000.0,19.81,1086.0,5.0,Hyderabad
4712,Petrol,Hatchback,76000.0,Manual,2,Hyundai i20,2012.0,409999.99999999994,17.0,1197.0,5.0,Hyderabad
4713,Petrol,Hatchback,51216.0,Manual,1,Hyundai i20,2020.0,764000.0,18.6,1197.0,5.0,Hyderabad
4714,Petrol,SUV,36714.0,Manual,1,Hyundai Creta,2021.0,1400000.0,18.9,1497.0,5.0,Hyderabad
4715,Diesel,Hatchback,61626.0,Manual,1,Tata Altroz,2021.0,831000.0,23.64,1497.0,5.0,Hyderabad
4716,Petrol,Hatchback,47741.0,Manual,2,Maruti Baleno,2016.0,535000.0,21.4,1197.0,5.0,Hyderabad
4717,Petrol,Hatchback,63000.0,Manual,1,Hyundai Grand i10,2014.0,465000.00000000006,18.9,1197.0,5.0,Hyderabad
4718,Petrol,Hatchback,60894.0,Manual,1,Renault KWID,2020.0,415000.00000000006,21.74,999.0,5.0,Hyderabad
4719,Petrol,Sedan,70000.0,Manual,2,Honda City,2008.0,229999.99999999997,16.9,1497.0,5.0,Hyderabad
4720,Petrol,Hatchback,51000.0,Manual,1,Hyundai i10,2012.0,320000.0,19.81,1086.0,5.0,Hyderabad
4721,Petrol,Hatchback,110000.0,Manual,1,Tata Tiago,2016.0,400000.0,23.84,1199.0,5.0,Hyderabad
4722,Petrol,SUV,10000.0,Manual,1,Hyundai Venue,2022.0,1200000.0,18.9,1197.0,5.0,Hyderabad
4723,Diesel,SUV,95000.0,Automatic,1,BMW X1,2011.0,1100000.0,17.05,1949.5,5.0,Hyderabad
4724,Diesel,Sedan,66000.0,Manual,1,Maruti Ciaz,2018.0,850000.0,26.82,1498.0,5.0,Hyderabad
4725,Diesel,SUV,80642.0,Manual,1,Mahindra Scorpio,2011.0,390000.0,12.05,1949.5,7.0,Hyderabad
4726,Diesel,SUV,70000.0,Automatic,1,Hyundai Creta,2018.0,1225000.0,17.01,1582.0,5.0,Hyderabad
4727,Petrol,Hatchback,15700.0,Manual,1,Maruti Baleno,2020.0,749000.0,21.01,1197.0,5.0,Hyderabad
4728,Petrol,SUV,81764.0,Manual,1,Hyundai Creta,2018.0,1001000.0,13.0,1591.0,5.0,Hyderabad
4729,Petrol,Sedan,95933.0,Manual,1,Hyundai Verna,2018.0,781000.0,19.1,1368.0,5.0,Hyderabad
4730,Petrol,SUV,23000.0,Manual,1,Jeep Compass,2019.0,1650000.0,16.0,1368.0,5.0,Hyderabad
4731,Petrol,Hatchback,85589.0,Manual,2,Honda Jazz,2015.0,426000.0,18.7,1199.0,5.0,Hyderabad
4732,Petrol,Hatchback,72793.0,Manual,2,Hyundai i20,2017.0,616000.0,18.6,1197.0,5.0,Hyderabad
4733,Diesel,Sedan,92000.0,Automatic,1,Hyundai Verna,2013.0,490000.00000000006,22.32,1582.0,5.0,Hyderabad
4734,Petrol,Hatchback,95255.0,Manual,2,Maruti Swift,2014.0,428000.0,22.38,1197.0,5.0,Hyderabad
4735,Diesel,MUV,59000.0,Manual,1,Toyota Innova Crysta,2019.0,1776500.0,13.68,1949.5,8.0,Hyderabad
4736,Petrol,Hatchback,89242.0,Automatic,1,Maruti Baleno,2018.0,670000.0,21.4,1197.0,5.0,Hyderabad
4737,Petrol,Hatchback,40503.0,Manual,1,Honda Brio,2012.0,337000.0,19.4,1198.0,5.0,Hyderabad
4738,Diesel,Sedan,20000.0,Manual,1,Hyundai Verna,2022.0,1350000.0,25.0,1493.0,5.0,Hyderabad
4739,Petrol,Sedan,96863.0,Manual,1,Honda Amaze,2018.0,611000.0,19.5,1199.0,5.0,Hyderabad
4740,Petrol,SUV,30300.0,Manual,1,Honda WR-V,2021.0,975000.0,16.5,1199.0,5.0,Hyderabad
4741,Petrol,Sedan,40000.0,Manual,2,Honda City,2017.0,825000.0,17.8,1497.0,5.0,Hyderabad
4742,Diesel,Sedan,120000.0,Manual,1,Honda Amaze,2014.0,400000.0,25.8,1498.0,5.0,Hyderabad
4743,Diesel,SUV,27892.0,Manual,1,Mahindra XUV500,2013.0,900000.0,15.1,1949.5,7.0,Hyderabad
4744,Petrol,Hatchback,90000.0,Manual,1,Maruti Swift,2020.0,650000.0,21.21,1197.0,5.0,Hyderabad
4745,Lpg,Hatchback,100000.0,Manual,1,Maruti Wagon R,2009.0,225000.0,17.3,1061.0,5.0,Hyderabad
4746,Petrol,Hatchback,73000.0,Manual,2,Hyundai Grand i10,2014.0,400000.0,18.9,1197.0,5.0,Hyderabad
4747,Petrol,Sedan,30000.0,Automatic,1,Honda City Hybrid,2022.0,1776500.0,26.5,1498.0,5.0,Hyderabad
4748,Petrol,Sedan,32152.0,Automatic,1,Maruti Swift Dzire,2018.0,707000.0,21.21,1197.0,5.0,Hyderabad
4749,Diesel,Hatchback,58241.0,Manual,1,Maruti Swift,2015.0,576000.0,25.2,1248.0,5.0,Hyderabad
4750,Diesel,MUV,120000.0,Manual,2,Maruti Ertiga,2014.0,560000.0,20.77,1248.0,7.0,Hyderabad
4751,Petrol,Sedan,94141.0,Manual,2,Honda City,2013.0,455999.99999999994,16.8,1497.0,5.0,Hyderabad
4752,Petrol,Sedan,59411.0,Automatic,1,Maruti Swift Dzire,2017.0,685000.0,21.21,1197.0,5.0,Hyderabad
4753,Petrol,Sedan,17105.0,Manual,1,Volkswagen Jetta,2016.0,1205000.0,14.69,1390.0,5.0,Hyderabad
4754,Diesel,Sedan,37100.0,Manual,2,Maruti Ciaz,2018.0,975000.0,27.984999999999992,1248.0,5.0,Hyderabad
4755,Petrol,Hatchback,103211.0,Manual,2,Hyundai i10,2012.0,289000.0,20.36,1197.0,5.0,Hyderabad
4756,Petrol,Hatchback,113543.0,Manual,2,Maruti Wagon R,2012.0,290000.0,18.9,998.0,5.0,Hyderabad
4757,Diesel,SUV,120000.0,Manual,2,Mahindra Scorpio,2010.0,425000.0,12.05,1949.5,7.0,Hyderabad
4758,Diesel,Sedan,99334.0,Manual,1,Maruti Swift Dzire,2012.0,407000.0,19.3,1248.0,5.0,Hyderabad
4759,Diesel,Sedan,155000.0,Manual,1,Ford Fiesta,2014.0,300000.0,25.01,1498.0,5.0,Hyderabad
4760,Diesel,SUV,68000.0,Automatic,2,Hyundai Creta,2017.0,1195000.0,17.01,1582.0,5.0,Hyderabad
4761,Petrol,Sedan,100000.0,Manual,2,Honda Amaze,2014.0,390000.0,18.0,1198.0,5.0,Hyderabad
4762,Petrol,Hatchback,54000.0,Manual,1,Hyundai Santro Xing,2008.0,225000.0,18.9,1086.0,5.0,Hyderabad
4763,Diesel,Sedan,110000.0,Manual,2,Maruti Swift Dzire Tour,2019.0,650000.0,19.95,1248.0,5.0,Hyderabad
4764,Petrol,Sedan,110000.0,Manual,2,Fiat Linea,2010.0,250000.0,16.0,1368.0,5.0,Hyderabad
4765,Petrol,Sedan,76000.0,Manual,1,Hyundai Verna,2011.0,475000.0,17.43,1396.0,5.0,Hyderabad
4766,Diesel,Sedan,60000.0,Manual,2,Nissan Sunny,2020.0,700000.0,22.71,1461.0,5.0,Hyderabad
4767,Petrol,Hatchback,71974.0,Manual,1,Maruti Baleno,2017.0,559000.0,21.4,1197.0,5.0,Hyderabad
4768,Diesel,SUV,105562.0,Manual,1,Maruti Vitara Brezza,2016.0,789000.0,24.3,1248.0,5.0,Hyderabad
4769,Diesel,SUV,110000.0,Manual,2,Mahindra XUV500,2015.0,950000.0,16.0,1949.5,7.0,Hyderabad
4770,Petrol,SUV,1330.0,Manual,1,Maruti Brezza,2023.0,1297000.0,19.89,1462.0,5.0,Hyderabad
4771,Petrol,Sedan,30973.0,Manual,2,Honda Amaze,2021.0,750000.0,18.6,1199.0,5.0,Hyderabad
4772,Petrol,Hatchback,100000.0,Automatic,2,Hyundai i10,2011.0,330000.0,16.95,1197.0,5.0,Hyderabad
4773,Petrol,Hatchback,9351.0,Manual,1,Hyundai i20,2018.0,691000.0,18.6,1197.0,5.0,Hyderabad
4774,Petrol,SUV,46000.0,Manual,1,Nissan Terrano,2017.0,775000.0,13.24,1598.0,5.0,Hyderabad
4775,Petrol,Hatchback,56133.0,Manual,2,Maruti Alto 800,2013.0,214000.0,22.05,796.0,5.0,Hyderabad
4776,Petrol,Hatchback,92370.0,Manual,1,Maruti Alto K10,2013.0,231999.99999999997,24.39,998.0,5.0,Hyderabad
4777,Petrol,Sedan,68000.0,Manual,1,Toyota Etios,2012.0,425000.0,17.6,1496.0,5.0,Hyderabad
4778,Petrol,Hatchback,38313.0,Manual,1,Maruti Alto K10,2014.0,281000.0,24.39,998.0,5.0,Hyderabad
4779,Diesel,Sedan,110000.0,Manual,1,Tata Zest,2019.0,600000.0,22.95,1248.0,5.0,Hyderabad
4780,Petrol,Sedan,10000.0,Manual,1,Maruti Ciaz,2021.0,950000.0,20.65,1462.0,5.0,Hyderabad
4781,Petrol,Sedan,80000.0,Manual,2,Hyundai Verna,2015.0,600000.0,17.01,1591.0,5.0,Hyderabad
4782,Diesel,SUV,120000.0,Manual,3,Nissan Terrano,2014.0,500000.0,19.01,1461.0,5.0,Hyderabad
4783,Diesel,Sedan,90000.0,Manual,2,Volkswagen Vento,2015.0,555000.0,20.34,1498.0,5.0,Hyderabad
4784,Diesel,Sedan,87000.0,Manual,2,Volkswagen Vento,2012.0,449000.0,20.54,1598.0,5.0,Hyderabad
4785,Petrol,Hatchback,70000.0,Manual,2,Maruti Baleno,2018.0,640000.0,21.4,1197.0,5.0,Hyderabad
4786,Petrol,Hatchback,53179.0,Manual,2,Maruti Alto K10,2014.0,263000.0,24.39,998.0,5.0,Hyderabad
4787,Petrol,SUV,48902.0,Manual,1,Tata Nexon,2020.0,939000.0,17.0,1198.0,5.0,Hyderabad
4788,Diesel,Sedan,90000.0,Automatic,3,Hyundai Verna,2012.0,455000.0,22.32,1582.0,5.0,Hyderabad
4789,Petrol,Hatchback,45025.0,Automatic,1,Hyundai i20,2019.0,777000.0,17.4,1197.0,5.0,Hyderabad
